,Shape_Leng,GlobalID,Num,STRIN,STRIN_Desc,Legacy_Nam,Section,M_Start,M_End,City_Town,County,S_Lat,S_Long,M_Lat,M_Long,E_Lat,E_Long,Leg_Length,Leg_Height,Haz_Class,Haz_Rating,Side,Type,Comment,InterimNam,milepost,z
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.22998046875,464.5483117177385
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.25108337402344,463.9753898033731
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.25770568847656,464.1737908764011
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.26425170898438,464.2319415152635
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.27610778808594,464.3856084051067
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.28729248046875,463.9148213378189
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.2936553955078,463.263688191852
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.29656982421875,463.05319025702875
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.3000030517578,464.5438285420219
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.302490234375,464.03930193242473
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.31617736816406,464.264242454994
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.3516845703125,464.2571917991236
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.39703369140625,463.746902189469
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.4049072265625,463.3437779534799
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.42037963867188,463.77765186826076
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.44224548339844,463.4151742116993
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.4828338623047,464.0569690817224
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.5,463.59281995061826
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.53512573242188,464.05470981758964
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.55506896972656,464.0365133779902
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.576171875,464.3658312911795
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.60000610351562,464.6648959921497
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.61614990234375,464.8414890330959
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.65496826171875,464.41961447991434
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.6597137451172,464.3402641661123
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.68338012695312,463.70311969422903
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.69789123535156,463.6330921903818
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.6999969482422,463.55285241018737
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.72264099121094,463.38411540402257
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.75308227539062,463.7980958933679
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.76634216308594,463.3025674775117
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.772216796875,463.1992888299772
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.77407836914062,462.9924120645549
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.77774047851562,464.1029450980833
33,0.642144182002,{2C6E8AE7-0940-48F1-B592-31445B48C4EF},24,TBD,N/A,N/A,7,254.15133667,254.779052734,Pittsford,Monroe,43.09285416,-77.52515152,43.09074489,-77.53145093,43.09090776,-77.5381136,0.722295100452,25.0,N/A,N/A,North,Primary,,N_254.15_254.78,254.779052734375,465.09129531243997
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.08349609375,462.24935648555584
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.08973693847656,463.56527309046106
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.10000610351562,465.2551263756411
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.11892700195312,464.54713616559235
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.16140747070312,463.98400221537065
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.1999969482422,463.61591582529866
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.21783447265625,463.19217285771634
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.26121520996094,462.1046794991345
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.2655487060547,462.1028607355537
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.3000030517578,462.20884355629636
34,0.239037189835,,0,TBD,N/A,N/A,0,244.083496094,244.322036743,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,South,Levee and Other Embankment,Ties into Bridge Pier,S_244.08_244.32,244.32203674316406,464.5449754026695
35,0.0364710292209,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.93927002,248.968261719,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Levee and Other Embankment,,S_248.94_248.97,248.93927001953125,463.42067567102583
35,0.0364710292209,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.93927002,248.968261719,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Levee and Other Embankment,,S_248.94_248.97,248.9537353515625,463.5144335179151
35,0.0364710292209,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.93927002,248.968261719,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Levee and Other Embankment,,S_248.94_248.97,248.96099853515625,464.4258180307877
35,0.0364710292209,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.93927002,248.968261719,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Levee and Other Embankment,,S_248.94_248.97,248.96826171875,465.60164633106365
36,0.0863886656814,{A86AA1A4-2282-43E9-9808-AFF09F3EEB8B},25,TBD,N/A,N/A,7,254.342056274,254.425750732,Pittsford,Monroe,43.09091081,-77.52768858,43.09054719,-77.52948112,43.09018226,-77.53127316,0.188216900574,25.7,N/A,N/A,South,Primary,Not owned by NYSCC,S_254.34_254.43,254.34205627441406,472.79508513040963
36,0.0863886656814,{A86AA1A4-2282-43E9-9808-AFF09F3EEB8B},25,TBD,N/A,N/A,7,254.342056274,254.425750732,Pittsford,Monroe,43.09091081,-77.52768858,43.09054719,-77.52948112,43.09018226,-77.53127316,0.188216900574,25.7,N/A,N/A,South,Primary,Not owned by NYSCC,S_254.34_254.43,254.3695526123047,473.2112499438856
36,0.0863886656814,{A86AA1A4-2282-43E9-9808-AFF09F3EEB8B},25,TBD,N/A,N/A,7,254.342056274,254.425750732,Pittsford,Monroe,43.09091081,-77.52768858,43.09054719,-77.52948112,43.09018226,-77.53127316,0.188216900574,25.7,N/A,N/A,South,Primary,Not owned by NYSCC,S_254.34_254.43,254.42103576660156,472.8037524011695
36,0.0863886656814,{A86AA1A4-2282-43E9-9808-AFF09F3EEB8B},25,TBD,N/A,N/A,7,254.342056274,254.425750732,Pittsford,Monroe,43.09091081,-77.52768858,43.09054719,-77.52948112,43.09018226,-77.53127316,0.188216900574,25.7,N/A,N/A,South,Primary,Not owned by NYSCC,S_254.34_254.43,254.42575073242188,472.213837364965
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,238.96498107910156,462.23667339388743
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,238.97021484375,463.43741356075935
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,238.9728240966797,464.39793779014434
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,238.98468017578125,464.31659563908346
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.0,464.26450529545366
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.015380859375,464.01152807735434
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.03195190429688,464.20612529750406
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.04525756835938,464.0345662430725
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.0491485595703,463.7321199612778
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.05076599121094,463.5632675024059
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.05484008789062,463.7076447676882
37,0.0988565999014,,0,TBD,N/A,N/A,0,238.964981079,239.060073853,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,North,Primary,Include Locks?,N_238.96_239.06,239.06007385253906,464.1084226559464
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,239.99658203125,462.91603307574786
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.0,463.1533076171663
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.0025177001953,463.31707965980047
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.0121307373047,464.0115005911242
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.0306396484375,464.970554318263
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.059326171875,464.2110293366292
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.06655883789062,464.8770321586765
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.07916259765625,465.2587015444217
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.0926055908203,465.97129557388297
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.10000610351562,465.7096376713886
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.13088989257812,465.6754091295809
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.14019775390625,465.62898129305086
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.14292907714844,465.6804155907244
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.1575469970703,466.47467623146514
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.164306640625,466.51766030692414
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.18560791015625,465.99721799502
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.1999969482422,465.1139059351882
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.20338439941406,464.85517394676447
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.21128845214844,464.6410335215438
38,0.798393657042,{49A18344-CC3E-4D54-9A40-CFBBD589FE7D},2,TBD,N/A,N/A,6,239.996582031,240.787277222,Macedon,Wayne,43.07741023,-77.32073448,43.07791674,-77.34098872,43.07554205,-77.36102545,2.06804435466,8.6,N/A,N/A,North,Levee and Other Embankment,Empire State Trail,N_240.00_240.79,240.2259521484375,464.1469508652596
