Timestep,Rate,Storm,Unit,Accumulation
02JAN2024 23:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.341856
02JAN2024 23:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.354414
02JAN2024 23:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.366974
02JAN2024 23:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.379532
02JAN2024 23:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.39209
03JAN2024 00:00:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.404648
03JAN2024 00:10:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.417206
03JAN2024 00:20:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.429764
03JAN2024 00:30:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.442322
03JAN2024 00:40:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.454882
03JAN2024 00:50:00,0.07535,10_sqmi_0.5PMF,Inches per Hour,18.46744
03JAN2024 01:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.479998
03JAN2024 01:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.49164
03JAN2024 01:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.50328
03JAN2024 01:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.514923
03JAN2024 01:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.526566
03JAN2024 01:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.538206
03JAN2024 02:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.549849
03JAN2024 02:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.561491
03JAN2024 02:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.573132
03JAN2024 02:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.584774
03JAN2024 02:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.596416
03JAN2024 02:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.608057
03JAN2024 03:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.6197
03JAN2024 03:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.631342
03JAN2024 03:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.642982
03JAN2024 03:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.654625
03JAN2024 03:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.666267
03JAN2024 03:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.677908
03JAN2024 04:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.68955
03JAN2024 04:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.701193
03JAN2024 04:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.712833
03JAN2024 04:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.724476
03JAN2024 04:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.736118
03JAN2024 04:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.747759
03JAN2024 05:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.759401
03JAN2024 05:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.771044
03JAN2024 05:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.782684
03JAN2024 05:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.794327
03JAN2024 05:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.80597
03JAN2024 05:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.81761
03JAN2024 06:00:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.829252
03JAN2024 06:10:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.840895
03JAN2024 06:20:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.852535
03JAN2024 06:30:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.864178
03JAN2024 06:40:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.87582
03JAN2024 06:50:00,0.06985,10_sqmi_0.5PMF,Inches per Hour,18.88746
03JAN2024 07:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.899103
03JAN2024 07:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.906986
03JAN2024 07:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.91487
03JAN2024 07:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.922752
03JAN2024 07:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.930637
03JAN2024 07:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.93852
03JAN2024 08:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.946404
03JAN2024 08:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.954287
03JAN2024 08:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.96217
03JAN2024 08:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.970055
03JAN2024 08:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.977938
03JAN2024 08:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.98582
03JAN2024 09:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,18.993704
03JAN2024 09:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.001587
03JAN2024 09:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.00947
03JAN2024 09:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.017353
03JAN2024 09:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.025238
03JAN2024 09:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.033121
03JAN2024 10:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.041004
03JAN2024 10:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.048887
03JAN2024 10:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.05677
03JAN2024 10:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.064655
03JAN2024 10:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.072538
03JAN2024 10:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.080421
03JAN2024 11:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.088305
03JAN2024 11:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.096188
03JAN2024 11:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.10407
03JAN2024 11:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.111954
03JAN2024 11:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.119839
03JAN2024 11:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.127722
03JAN2024 12:00:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.135605
03JAN2024 12:10:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.143488
03JAN2024 12:20:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.151371
03JAN2024 12:30:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.159256
03JAN2024 12:40:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.16714
03JAN2024 12:50:00,0.0473,10_sqmi_0.5PMF,Inches per Hour,19.175022
03JAN2024 13:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.182905
03JAN2024 13:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.187305
03JAN2024 13:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.191706
03JAN2024 13:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.196106
03JAN2024 13:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.200504
03JAN2024 13:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.204905
03JAN2024 14:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.209305
03JAN2024 14:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.213705
03JAN2024 14:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.218105
03JAN2024 14:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.222504
03JAN2024 14:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.226904
03JAN2024 14:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.231304
03JAN2024 15:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.235704
03JAN2024 15:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.240105
03JAN2024 15:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.244505
03JAN2024 15:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.248905
03JAN2024 15:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.253304
03JAN2024 15:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.257704
03JAN2024 16:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.262104
03JAN2024 16:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.266504
03JAN2024 16:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.270905
03JAN2024 16:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.275303
03JAN2024 16:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.279703
03JAN2024 16:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.284103
03JAN2024 17:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.288504
03JAN2024 17:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.292904
03JAN2024 17:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.297304
03JAN2024 17:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.301704
03JAN2024 17:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.306103
03JAN2024 17:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.310503
03JAN2024 18:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.314903
03JAN2024 18:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.319304
03JAN2024 18:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.323704
03JAN2024 18:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.328102
03JAN2024 18:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.332502
03JAN2024 18:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.336903
03JAN2024 19:00:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.341303
03JAN2024 19:10:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.345703
03JAN2024 19:20:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.350103
03JAN2024 19:30:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.354504
03JAN2024 19:40:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.358902
03JAN2024 19:50:00,0.0264,10_sqmi_0.5PMF,Inches per Hour,19.363302
03JAN2024 20:00:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 20:10:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 20:20:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 20:30:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 20:40:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 20:50:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:00:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:10:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:20:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:30:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:40:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 21:50:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:00:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:10:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:20:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:30:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:40:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 22:50:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:00:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:10:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:20:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:30:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:40:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
03JAN2024 23:50:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
04JAN2024 00:00:00,0.0,10_sqmi_0.5PMF,Inches per Hour,19.367702
31DEC2023 20:00:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 20:10:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 20:20:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 20:30:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 20:40:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 20:50:00,0.039,10_sqmi_PMF,Inches per Hour,0.0
31DEC2023 21:00:00,0.039,10_sqmi_PMF,Inches per Hour,0.039
31DEC2023 21:10:00,0.039,10_sqmi_PMF,Inches per Hour,0.045500003
31DEC2023 21:20:00,0.039,10_sqmi_PMF,Inches per Hour,0.052
31DEC2023 21:30:00,0.039,10_sqmi_PMF,Inches per Hour,0.0585
31DEC2023 21:40:00,0.039,10_sqmi_PMF,Inches per Hour,0.065
31DEC2023 21:50:00,0.039,10_sqmi_PMF,Inches per Hour,0.0715
31DEC2023 22:00:00,0.039,10_sqmi_PMF,Inches per Hour,0.078
31DEC2023 22:10:00,0.039,10_sqmi_PMF,Inches per Hour,0.0845
31DEC2023 22:20:00,0.039,10_sqmi_PMF,Inches per Hour,0.091
31DEC2023 22:30:00,0.039,10_sqmi_PMF,Inches per Hour,0.0975
31DEC2023 22:40:00,0.039,10_sqmi_PMF,Inches per Hour,0.104
31DEC2023 22:50:00,0.039,10_sqmi_PMF,Inches per Hour,0.1105
31DEC2023 23:00:00,0.039,10_sqmi_PMF,Inches per Hour,0.117
31DEC2023 23:10:00,0.039,10_sqmi_PMF,Inches per Hour,0.1235
31DEC2023 23:20:00,0.039,10_sqmi_PMF,Inches per Hour,0.13
31DEC2023 23:30:00,0.039,10_sqmi_PMF,Inches per Hour,0.1365
31DEC2023 23:40:00,0.039,10_sqmi_PMF,Inches per Hour,0.143
31DEC2023 23:50:00,0.039,10_sqmi_PMF,Inches per Hour,0.1495
01JAN2024 00:00:00,0.039,10_sqmi_PMF,Inches per Hour,0.156
01JAN2024 00:10:00,0.039,10_sqmi_PMF,Inches per Hour,0.16250001
01JAN2024 00:20:00,0.039,10_sqmi_PMF,Inches per Hour,0.169
01JAN2024 00:30:00,0.039,10_sqmi_PMF,Inches per Hour,0.1755
01JAN2024 00:40:00,0.039,10_sqmi_PMF,Inches per Hour,0.18200001
01JAN2024 00:50:00,0.039,10_sqmi_PMF,Inches per Hour,0.1885
01JAN2024 01:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.19500001
01JAN2024 01:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.20583335
01JAN2024 01:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.21666667
01JAN2024 01:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.22749999
01JAN2024 01:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.23833333
01JAN2024 01:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.24916667
01JAN2024 02:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.26
01JAN2024 02:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.2708333
01JAN2024 02:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.28166667
01JAN2024 02:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.2925
01JAN2024 02:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.3033333
01JAN2024 02:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.31416667
01JAN2024 03:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.325
01JAN2024 03:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.3358333
01JAN2024 03:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.34666666
01JAN2024 03:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.3575
01JAN2024 03:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.3683333
01JAN2024 03:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.37916666
01JAN2024 04:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.39
01JAN2024 04:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.4008333
01JAN2024 04:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.41166666
01JAN2024 04:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.42249998
01JAN2024 04:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.4333333
01JAN2024 04:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.44416666
01JAN2024 05:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.45499998
01JAN2024 05:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.4658333
01JAN2024 05:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.47666666
01JAN2024 05:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.48749998
01JAN2024 05:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.4983333
01JAN2024 05:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.50916666
01JAN2024 06:00:00,0.065,10_sqmi_PMF,Inches per Hour,0.52
01JAN2024 06:10:00,0.065,10_sqmi_PMF,Inches per Hour,0.5308333
01JAN2024 06:20:00,0.065,10_sqmi_PMF,Inches per Hour,0.5416666
01JAN2024 06:30:00,0.065,10_sqmi_PMF,Inches per Hour,0.5525
01JAN2024 06:40:00,0.065,10_sqmi_PMF,Inches per Hour,0.56333333
01JAN2024 06:50:00,0.065,10_sqmi_PMF,Inches per Hour,0.57416666
01JAN2024 07:00:00,0.111,10_sqmi_PMF,Inches per Hour,0.585
01JAN2024 07:10:00,0.111,10_sqmi_PMF,Inches per Hour,0.6035
01JAN2024 07:20:00,0.111,10_sqmi_PMF,Inches per Hour,0.622
01JAN2024 07:30:00,0.111,10_sqmi_PMF,Inches per Hour,0.64049995
01JAN2024 07:40:00,0.111,10_sqmi_PMF,Inches per Hour,0.659
01JAN2024 07:50:00,0.111,10_sqmi_PMF,Inches per Hour,0.6775
01JAN2024 08:00:00,0.111,10_sqmi_PMF,Inches per Hour,0.696
01JAN2024 08:10:00,0.111,10_sqmi_PMF,Inches per Hour,0.71449995
01JAN2024 08:20:00,0.111,10_sqmi_PMF,Inches per Hour,0.733
01JAN2024 08:30:00,0.111,10_sqmi_PMF,Inches per Hour,0.7515
01JAN2024 08:40:00,0.111,10_sqmi_PMF,Inches per Hour,0.77
01JAN2024 08:50:00,0.111,10_sqmi_PMF,Inches per Hour,0.78849995
01JAN2024 09:00:00,0.111,10_sqmi_PMF,Inches per Hour,0.807
01JAN2024 09:10:00,0.111,10_sqmi_PMF,Inches per Hour,0.8255
01JAN2024 09:20:00,0.111,10_sqmi_PMF,Inches per Hour,0.844
01JAN2024 09:30:00,0.111,10_sqmi_PMF,Inches per Hour,0.86249995
01JAN2024 09:40:00,0.111,10_sqmi_PMF,Inches per Hour,0.881
01JAN2024 09:50:00,0.111,10_sqmi_PMF,Inches per Hour,0.8995
01JAN2024 10:00:00,0.111,10_sqmi_PMF,Inches per Hour,0.918
01JAN2024 10:10:00,0.111,10_sqmi_PMF,Inches per Hour,0.9365
01JAN2024 10:20:00,0.111,10_sqmi_PMF,Inches per Hour,0.955
01JAN2024 10:30:00,0.111,10_sqmi_PMF,Inches per Hour,0.9735
01JAN2024 10:40:00,0.111,10_sqmi_PMF,Inches per Hour,0.99200004
01JAN2024 10:50:00,0.111,10_sqmi_PMF,Inches per Hour,1.0105001
01JAN2024 11:00:00,0.111,10_sqmi_PMF,Inches per Hour,1.029
01JAN2024 11:10:00,0.111,10_sqmi_PMF,Inches per Hour,1.0475
01JAN2024 11:20:00,0.111,10_sqmi_PMF,Inches per Hour,1.0660001
01JAN2024 11:30:00,0.111,10_sqmi_PMF,Inches per Hour,1.0845001
01JAN2024 11:40:00,0.111,10_sqmi_PMF,Inches per Hour,1.103
01JAN2024 11:50:00,0.111,10_sqmi_PMF,Inches per Hour,1.1215001
01JAN2024 12:00:00,0.111,10_sqmi_PMF,Inches per Hour,1.1400001
01JAN2024 12:10:00,0.111,10_sqmi_PMF,Inches per Hour,1.1585001
01JAN2024 12:20:00,0.111,10_sqmi_PMF,Inches per Hour,1.1770002
01JAN2024 12:30:00,0.111,10_sqmi_PMF,Inches per Hour,1.1955001
01JAN2024 12:40:00,0.111,10_sqmi_PMF,Inches per Hour,1.2140001
01JAN2024 12:50:00,0.111,10_sqmi_PMF,Inches per Hour,1.2325002
01JAN2024 13:00:00,0.127,10_sqmi_PMF,Inches per Hour,1.2510002
01JAN2024 13:10:00,0.127,10_sqmi_PMF,Inches per Hour,1.2721668
01JAN2024 13:20:00,0.127,10_sqmi_PMF,Inches per Hour,1.2933335
01JAN2024 13:30:00,0.127,10_sqmi_PMF,Inches per Hour,1.3145001
01JAN2024 13:40:00,0.127,10_sqmi_PMF,Inches per Hour,1.3356668
01JAN2024 13:50:00,0.127,10_sqmi_PMF,Inches per Hour,1.3568335
01JAN2024 14:00:00,0.127,10_sqmi_PMF,Inches per Hour,1.3780001
01JAN2024 14:10:00,0.127,10_sqmi_PMF,Inches per Hour,1.3991668
01JAN2024 14:20:00,0.127,10_sqmi_PMF,Inches per Hour,1.4203335
01JAN2024 14:30:00,0.127,10_sqmi_PMF,Inches per Hour,1.4415002
01JAN2024 14:40:00,0.127,10_sqmi_PMF,Inches per Hour,1.4626667
01JAN2024 14:50:00,0.127,10_sqmi_PMF,Inches per Hour,1.4838334
01JAN2024 15:00:00,0.127,10_sqmi_PMF,Inches per Hour,1.5050001
01JAN2024 15:10:00,0.127,10_sqmi_PMF,Inches per Hour,1.5261668
01JAN2024 15:20:00,0.127,10_sqmi_PMF,Inches per Hour,1.5473335
01JAN2024 15:30:00,0.127,10_sqmi_PMF,Inches per Hour,1.5685
01JAN2024 15:40:00,0.127,10_sqmi_PMF,Inches per Hour,1.5896667
01JAN2024 15:50:00,0.127,10_sqmi_PMF,Inches per Hour,1.6108334
01JAN2024 16:00:00,0.13,10_sqmi_PMF,Inches per Hour,1.6320001
01JAN2024 16:10:00,0.13,10_sqmi_PMF,Inches per Hour,1.6536667
01JAN2024 16:20:00,0.13,10_sqmi_PMF,Inches per Hour,1.6753334
01JAN2024 16:30:00,0.13,10_sqmi_PMF,Inches per Hour,1.697
01JAN2024 16:40:00,0.13,10_sqmi_PMF,Inches per Hour,1.7186668
01JAN2024 16:50:00,0.13,10_sqmi_PMF,Inches per Hour,1.7403334
01JAN2024 17:00:00,0.137,10_sqmi_PMF,Inches per Hour,1.7620001
01JAN2024 17:10:00,0.137,10_sqmi_PMF,Inches per Hour,1.7848334
01JAN2024 17:20:00,0.137,10_sqmi_PMF,Inches per Hour,1.8076668
01JAN2024 17:30:00,0.137,10_sqmi_PMF,Inches per Hour,1.8305001
01JAN2024 17:40:00,0.137,10_sqmi_PMF,Inches per Hour,1.8533334
01JAN2024 17:50:00,0.137,10_sqmi_PMF,Inches per Hour,1.8761667
01JAN2024 18:00:00,0.137,10_sqmi_PMF,Inches per Hour,1.899
01JAN2024 18:10:00,0.137,10_sqmi_PMF,Inches per Hour,1.9218334
01JAN2024 18:20:00,0.137,10_sqmi_PMF,Inches per Hour,1.9446667
01JAN2024 18:30:00,0.137,10_sqmi_PMF,Inches per Hour,1.9675
01JAN2024 18:40:00,0.137,10_sqmi_PMF,Inches per Hour,1.9903333
01JAN2024 18:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.0131667
01JAN2024 19:00:00,0.137,10_sqmi_PMF,Inches per Hour,2.036
01JAN2024 19:10:00,0.137,10_sqmi_PMF,Inches per Hour,2.0588334
01JAN2024 19:20:00,0.137,10_sqmi_PMF,Inches per Hour,2.0816667
01JAN2024 19:30:00,0.137,10_sqmi_PMF,Inches per Hour,2.1045
01JAN2024 19:40:00,0.137,10_sqmi_PMF,Inches per Hour,2.1273334
01JAN2024 19:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.1501667
01JAN2024 20:00:00,0.137,10_sqmi_PMF,Inches per Hour,2.173
01JAN2024 20:10:00,0.137,10_sqmi_PMF,Inches per Hour,2.1958334
01JAN2024 20:20:00,0.137,10_sqmi_PMF,Inches per Hour,2.2186668
01JAN2024 20:30:00,0.137,10_sqmi_PMF,Inches per Hour,2.2415001
01JAN2024 20:40:00,0.137,10_sqmi_PMF,Inches per Hour,2.2643335
01JAN2024 20:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.2871668
01JAN2024 21:00:00,0.137,10_sqmi_PMF,Inches per Hour,2.3100002
01JAN2024 21:10:00,0.137,10_sqmi_PMF,Inches per Hour,2.3328335
01JAN2024 21:20:00,0.137,10_sqmi_PMF,Inches per Hour,2.3556669
01JAN2024 21:30:00,0.137,10_sqmi_PMF,Inches per Hour,2.3785002
01JAN2024 21:40:00,0.137,10_sqmi_PMF,Inches per Hour,2.4013336
01JAN2024 21:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.424167
01JAN2024 22:00:00,0.137,10_sqmi_PMF,Inches per Hour,2.4470003
01JAN2024 22:10:00,0.137,10_sqmi_PMF,Inches per Hour,2.4698336
01JAN2024 22:20:00,0.137,10_sqmi_PMF,Inches per Hour,2.492667
01JAN2024 22:30:00,0.137,10_sqmi_PMF,Inches per Hour,2.5155003
01JAN2024 22:40:00,0.137,10_sqmi_PMF,Inches per Hour,2.5383337
01JAN2024 22:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.561167
01JAN2024 23:00:00,0.137,10_sqmi_PMF,Inches per Hour,2.5840003
01JAN2024 23:10:00,0.137,10_sqmi_PMF,Inches per Hour,2.6068337
01JAN2024 23:20:00,0.137,10_sqmi_PMF,Inches per Hour,2.629667
01JAN2024 23:30:00,0.137,10_sqmi_PMF,Inches per Hour,2.6525004
01JAN2024 23:40:00,0.137,10_sqmi_PMF,Inches per Hour,2.6753337
01JAN2024 23:50:00,0.137,10_sqmi_PMF,Inches per Hour,2.698167
02JAN2024 00:00:00,0.145,10_sqmi_PMF,Inches per Hour,2.7210004
02JAN2024 00:10:00,0.145,10_sqmi_PMF,Inches per Hour,2.745167
02JAN2024 00:20:00,0.145,10_sqmi_PMF,Inches per Hour,2.7693338
02JAN2024 00:30:00,0.145,10_sqmi_PMF,Inches per Hour,2.7935004
02JAN2024 00:40:00,0.145,10_sqmi_PMF,Inches per Hour,2.817667
02JAN2024 00:50:00,0.145,10_sqmi_PMF,Inches per Hour,2.8418338
02JAN2024 01:00:00,0.319,10_sqmi_PMF,Inches per Hour,2.8660004
