InterimNam,Side,milepost,z,,,,,
N_254.90_255.01,North,254.9749810594501,465.5400085449219,,,,,
N_254.90_255.01,North,254.97513257806952,465.6000061035156,,,,,
N_254.90_255.01,North,254.97553030071836,465.7399902,,,,,
N_254.90_255.01,North,254.97564393823797,465.7900085449219,,,,,
N_254.90_255.01,North,254.97630681702586,465.7699890136719,,,,,
N_254.90_255.01,North,254.97634469812567,465.7699890136719,,,,,
N_254.90_255.01,North,254.97647727041533,465.7699890136719,,,,,
N_254.90_255.01,North,254.97685605829412,465.7200012207031,,,,,
N_254.90_255.01,North,254.97698863636364,465.7200012207031,,,,,
N_254.90_255.01,North,254.97787879019074,465.55999755859375,,,,,
N_254.90_255.01,North,254.9783522750392,465.5100098,,,,,
N_254.90_255.01,North,254.97837120980927,465.5100098,,,,,
N_254.90_255.01,North,254.9783901503592,465.5100098,,,,,
N_254.90_255.01,North,254.9789015163075,465.5299987792969,,,,,
N_254.90_255.01,North,254.97907196969697,465.5199890136719,,,,,
N_254.90_255.01,North,254.97941287647595,465.44000244140625,,,,,
N_254.90_255.01,North,254.97943181702587,465.44000244140625,,,,,
N_254.90_255.01,North,254.97977272958468,465.3599853515625,,,,,
N_254.90_255.01,North,254.9804545431426,465.4200134277344,,,,,
N_254.90_255.01,North,254.98094696854102,465.32000732421875,,,,,
N_254.90_255.01,North,254.9811553030303,465.2900085449219,,,,,
N_254.90_255.01,North,254.98196969465778,465.2699890136719,,,,,
N_254.90_255.01,North,254.98234848253657,465.2600098,,,,,
N_254.90_255.01,North,254.98250000115598,465.2600098,,,,,
N_254.90_255.01,North,254.98253787647596,465.2600098,,,,,
N_254.90_255.01,North,254.98301136132443,465.20001220703125,,,,,
N_254.90_255.01,North,254.98323863636364,465.1600036621094,,,,,
N_254.90_255.01,North,254.98352272727274,465.1499938964844,,,,,
N_254.90_255.01,North,254.98371212121214,465.1300048828125,,,,,
N_254.90_255.01,North,254.98392045570142,465.1099853515625,,,,,
N_254.90_255.01,North,254.98403409322103,465.0899963378906,,,,,
N_254.90_255.01,North,254.98431818413013,465.0299987792969,,,,,
N_254.90_255.01,North,254.9845454533895,465.0299987792969,,,,,
N_254.90_255.01,North,254.9846212098093,465.0299987792969,,,,,
N_254.90_255.01,North,254.98600378903475,465.0899963378906,,,,,
N_254.90_255.01,North,254.98607954545454,465.0799865722656,,,,,
N_254.90_255.01,North,254.98626893939394,465.05999755859375,,,,,
N_254.90_255.01,North,254.98659091140286,464.9800109863281,,,,,
N_254.90_255.01,North,254.98670454314262,464.9700012207031,,,,,
N_254.90_255.01,North,254.9873863624804,464.9800109863281,,,,,
N_254.90_255.01,North,254.98761363751962,464.9599914550781,,,,,
N_254.90_255.01,North,254.9880113659483,464.9200134277344,,,,,
N_254.90_255.01,North,254.98808712236809,464.9200134277344,,,,,
N_254.90_255.01,North,254.98823863520767,464.9200134277344,,,,,
N_254.90_255.01,North,254.98863636363637,464.9599914550781,,,,,
N_254.90_255.01,North,254.98878787647595,464.9599914550781,,,,,
N_254.90_255.01,North,254.98946969581374,465,,,,,
N_254.90_255.01,North,254.99015151515152,464.9700012207031,,,,,
N_254.90_255.01,North,254.99017045570142,464.9700012207031,,,,,
N_254.90_255.01,North,254.99018939625134,464.9700012207031,,,,,
N_254.90_255.01,North,254.9906818158699,464.9800109863281,,,,,
N_254.90_255.01,North,254.99155302914707,464.9800109863281,,,,,
N_254.90_255.01,North,254.99225378903475,465.1499938964844,,,,,
N_254.90_255.01,North,254.99231060490465,465.1600036621094,,,,,
N_254.90_255.01,North,254.99274621443317,465.2300109863281,,,,,
N_254.90_255.01,North,254.9936363624804,465.3399963378906,,,,,
N_254.90_255.01,North,254.99376894054993,465.3699951171875,,,,,
N_254.90_255.01,North,254.99410984732887,465.44000244140625,,,,,
N_254.90_255.01,North,254.99428030071837,465.4800109863281,,,,,
N_254.90_255.01,North,254.9943371223681,465.4899902,,,,,
N_254.90_255.01,North,254.99479166666669,465.5,,,,,
N_254.90_255.01,North,254.9950189417059,465.4800109863281,,,,,
N_254.90_255.01,North,254.99530303261497,465.44000244140625,,,,,
N_254.90_255.01,North,254.99553030187434,465.3800048828125,,,,,
N_254.90_255.01,North,254.99571969581373,465.3399963378906,,,,,
N_254.90_255.01,North,254.99581439278344,465.2900085449219,,,,,
N_254.90_255.01,North,254.9960795431426,465.2300109863281,,,,,
N_254.90_255.01,North,254.99642045570144,465.19000244140625,,,,,
N_254.90_255.01,North,254.9965909090909,465.17999267578125,,,,,
N_254.90_255.01,North,254.9968371189002,465.1700134277344,,,,,
N_254.90_255.01,North,254.99710227503923,465.1600036621094,,,,,
N_254.90_255.01,North,254.9978030349269,465.05999755859375,,,,,
N_254.90_255.01,North,254.9978598507968,465.05999755859375,,,,,
N_254.90_255.01,North,254.99803029840643,465.05999755859375,,,,,
N_254.90_255.01,North,254.99848484848485,465.1000061035156,,,,,
N_254.90_255.01,North,254.99890151746345,465.2600098,,,,,
N_254.90_255.01,North,254.9991666620428,465.3399963378906,,,,,
N_254.90_255.01,North,254.99984848716042,465.30999755859375,,,,,
N_254.90_255.01,North,254.99996211890019,465.2900085449219,,,,,
N_254.90_255.01,North,255.00032197200892,465.20001220703125,,,,,
N_254.90_255.01,North,255.00049241961855,465.17999267578125,,,,,
N_254.90_255.01,North,255.00053030071837,465.17999267578125,,,,,
N_254.90_255.01,North,255.00153408628523,465.2799987792969,,,,,
N_254.90_255.01,North,255.00157196738505,465.2799987792969,,,,,
N_254.90_255.01,North,255.00189393939394,465.30999755859375,,,,,
N_254.90_255.01,North,255.00206439856328,465.3399963378906,,,,,
N_254.90_255.01,North,255.00251893708202,465.2600098,,,,,
N_254.90_255.01,North,255.00257575295188,465.2600098,,,,,
N_254.90_255.01,North,255.00259469928164,465.2600098,,,,,
N_254.90_255.01,North,255.00268939625133,465.2600098,,,,,
N_254.90_255.01,North,255.00393939162745,465.4100036621094,,,,,
N_254.90_255.01,North,255.00418560143675,465.4700012207031,,,,,
N_254.90_255.01,North,255.0047159137148,465.5100098,,,,,
N_254.90_255.01,North,255.00505682049376,465.4599914550781,,,,,
N_254.90_255.01,North,255.00664772264886,465.42999267578125,,,,,
N_254.90_255.01,North,255.00683711658826,465.4100036621094,,,,,
N_254.90_255.01,North,255.00729166666667,465.3500061035156,,,,,
N_254.90_255.01,North,255.0073295477665,465.3399963378906,,,,,
N_254.90_255.01,North,255.00734848253654,465.3399963378906,,,,,
N_254.90_255.01,North,255.0074242447362,465.3299865722656,,,,,
N_254.90_255.01,North,255.0078787832549,465.2900085449219,,,,,
N_254.90_255.01,North,255.00869318644206,465.3900146484375,,,,,
N_254.90_255.01,North,255.00893939625135,465.3699951171875,,,,,
N_254.90_255.01,North,255.00920454083067,465.32000732421875,,,,,
N_254.90_255.01,North,255.01005681355795,465.2799987792969,,,,,
N_254.90_255.01,North,255.01073863867558,465.3599853515625,,,,,
N_254.90_255.01,North,255.0110606106845,465.3399963378906,,,,,
N_254.90_255.01,North,255.01142045223352,465.3299865722656,,,,,
N_254.90_255.01,North,255.01159091140286,465.3800048828125,,,,,
N_254.90_255.01,North,255.01206439625133,465.57000732421875,,,,,
N_254.90_255.01,North,255.01210227735115,465.5799865722656,,,,,
N_254.90_255.01,North,255.01212121212123,465.5799865722656,,,,,
N_254.90_255.01,North,255.0121780279911,465.5899963378906,,,,,
N_254.90_255.01,North,255.0126325780695,465.5899963378906,,,,,
N_254.90_255.01,North,255.0127840909091,465.5899963378906,,,,,
N_254.90_255.01,North,255.0128219720089,465.5899963378906,,,,,
S_255.06_255.21,South,255.06005681818408,488.5100098,,,,,
S_255.06_255.21,South,255.06039772725467,488.9599914550781,,,,,
S_255.06_255.21,South,255.06053030302127,489.05999755859375,,,,,
S_255.06_255.21,South,255.06119318185432,489.04998779296875,,,,,
S_255.06_255.21,South,255.06253787871563,488.8399963378906,,,,,
S_255.06_255.21,South,255.06320075750352,488.79998779296875,,,,,
S_255.06_255.21,South,255.0638636362914,488.9200134277344,,,,,
S_255.06_255.21,South,255.06433712113989,488.9100036621094,,,,,
S_255.06_255.21,South,255.06505681832633,488.9200134277344,,,,,
S_255.06_255.21,South,255.0658712121212,488.8800048828125,,,,,
S_255.06_255.21,South,255.0667234848485,488.8599853515625,,,,,
S_255.06_255.21,South,255.06719696969697,488.8800048828125,,,,,
S_255.06_255.21,South,255.0679734845595,488.8399963378906,,,,,
S_255.06_255.21,South,255.06988636378085,488.7900085449219,,,,,
S_255.06_255.21,South,255.07056818167368,488.5899963378906,,,,,
S_255.06_255.21,South,255.07123106046157,488.5899963378906,,,,,
S_255.06_255.21,South,255.07191287907688,488.5,,,,,
S_255.06_255.21,South,255.07323863665263,488.5,,,,,
S_255.06_255.21,South,255.07460227243828,488.5299987792969,,,,,
S_255.06_255.21,South,255.07526515122615,488.45001220703125,,,,,
S_255.06_255.21,South,255.07660984790687,488.3399963378906,,,,,
S_255.06_255.21,South,255.07729166724465,488.3399963378906,,,,,
S_255.06_255.21,South,255.07757575815376,488.32000732421875,,,,,
S_255.06_255.21,South,255.07810606031708,488.30999755859375,,,,,
S_255.06_255.21,South,255.07863636392537,488.2799987792969,,,,,
S_255.06_255.21,South,255.07920454574355,488.2900085449219,,,,,
S_255.06_255.21,South,255.07998106060606,488.3399963378906,,,,,
S_255.06_255.21,South,255.08066287849888,488.30999755859375,,,,,
S_255.06_255.21,South,255.08132575728678,488.30999755859375,,,,,
S_255.06_255.21,South,255.08267045396747,488.3999938964844,,,,,
S_255.06_255.21,South,255.08335227330525,488.54998779296875,,,,,
S_255.06_255.21,South,255.08407196940797,488.5799865722656,,,,,
S_255.06_255.21,South,255.0847537873008,488.55999755859375,,,,,
S_255.06_255.21,South,255.08670454545455,488.3900146484375,,,,,
S_255.06_255.21,South,255.0880492435802,488.2200012207031,,,,,
S_255.06_255.21,South,255.0887121223681,488.19000244140625,,,,,
S_255.06_255.21,South,255.08937500115596,488.19000244140625,,,,,
S_255.06_255.21,South,255.08998106118403,488.1600036621094,,,,,
N_255.09_255.24,North,255.09062499999098,488.5799865722656,,,,,
S_255.06_255.21,South,255.09064393997193,488.1600036621094,,,,,
N_255.09_255.24,North,255.09107954541844,488.6499938964844,,,,,
S_255.06_255.21,South,255.09138257517958,488.29998779296875,,,,,
S_255.06_255.21,South,255.0917424253984,488.3500061035156,,,,,
S_255.06_255.21,South,255.0920643945174,488.4100036621094,,,,,
S_255.06_255.21,South,255.09272727330526,488.3999938964844,,,,,
S_255.06_255.21,South,255.09339015209315,488.25,,,,,
N_255.09_255.24,North,255.0939583332611,488.3399963378906,,,,,
N_255.09_255.24,North,255.0941287877343,488.3299865722656,,,,,
N_255.09_255.24,North,255.09488636349187,488.3699951171875,,,,,
S_255.06_255.21,South,255.09554924184627,488.1099853515625,,,,,
N_255.09_255.24,North,255.09564393924944,488.1400146484375,,,,,
S_255.06_255.21,South,255.09609848600445,488.0299987792969,,,,,
N_255.09_255.24,North,255.09640151500702,488.1600036621094,,,,,
N_255.09_255.24,North,255.09681818181818,488.1400146484375,,,,,
N_255.09_255.24,North,255.0971590907646,488.0899963378906,,,,,
S_255.06_255.21,South,255.09852272611676,488.0899963378906,,,,,
N_255.09_255.24,North,255.09924242409792,488.0899963378906,,,,,
N_255.09_255.24,North,255.10054924256875,488.0299987792969,,,,,
N_255.09_255.24,North,255.10123106046157,488.04998779296875,,,,,
S_255.06_255.21,South,255.10140151630748,488.0899963378906,,,,,
S_255.06_255.21,South,255.10219697027495,488.1199951171875,,,,,
N_255.09_255.24,North,255.10223484819585,488.0299987792969,,,,,
S_255.06_255.21,South,255.10285984906284,488.0899963378906,,,,,
N_255.09_255.24,North,255.10295454574353,488.05999755859375,,,,,
S_255.06_255.21,South,255.1035416655107,488.0899963378906,,,,,
N_255.09_255.24,North,255.10367424184625,488.05999755859375,,,,,
S_255.06_255.21,South,255.1042234848485,488.1499938964844,,,,,
S_255.06_255.21,South,255.10490530418627,488.1700134277344,,,,,
N_255.09_255.24,North,255.10509469639172,488.1600036621094,,,,,
S_255.06_255.21,South,255.10556818297414,488.2200012207031,,,,,
S_255.06_255.21,South,255.10604166782264,488.2300109863281,,,,,
N_255.09_255.24,North,255.10619318181818,488.1499938964844,,,,,
S_255.06_255.21,South,255.10634469639172,488.2200012207031,,,,,
S_255.06_255.21,South,255.10693181875982,488.17999267578125,,,,,
N_255.09_255.24,North,255.10723484848486,488.19000244140625,,,,,
S_255.06_255.21,South,255.10761363520766,488.2200012207031,,,,,
N_255.09_255.24,North,255.10818181818183,488.2900085449219,,,,,
S_255.06_255.21,South,255.10829545454547,488.20001220703125,,,,,
N_255.09_255.24,North,255.10867424213527,488.30999755859375,,,,,
S_255.06_255.21,South,255.10895833333333,488.2200012207031,,,,,
N_255.09_255.24,North,255.10937500057798,488.4200134277344,,,,,
S_255.06_255.21,South,255.1094128776319,488.2699890136719,,,,,
S_255.06_255.21,South,255.10964015267112,488.32000732421875,,,,,
N_255.09_255.24,North,255.1096590914871,488.4200134277344,,,,,
S_255.06_255.21,South,255.1097727249608,488.30999755859375,,,,,
N_255.09_255.24,North,255.11030302972506,488.4700012207031,,,,,
S_255.06_255.21,South,255.11094696969698,488.25,,,,,
N_255.09_255.24,North,255.11115530245232,488.45001220703125,,,,,
N_255.09_255.24,North,255.11151515122617,488.4700012207031,,,,,
S_255.06_255.21,South,255.11160984848485,488.1099853515625,,,,,
N_255.09_255.24,North,255.1116477278507,488.4599914550781,,,,,
N_255.09_255.24,North,255.1119318187598,488.4599914550781,,,,,
N_255.09_255.24,North,255.11223484877385,488.44000244140625,,,,,
S_255.06_255.21,South,255.11227272727274,488.05999755859375,,,,,
N_255.09_255.24,North,255.11265151486253,488.3900146484375,,,,,
S_255.06_255.21,South,255.11308711890018,488.07000732421875,,,,,
N_255.09_255.24,North,255.11314393881597,488.3800048828125,,,,,
N_255.09_255.24,North,255.1135606063496,488.4899902,,,,,
N_255.09_255.24,North,255.11363636421436,488.5,,,,,
N_255.09_255.24,North,255.11367424242425,488.5,,,,,
S_255.06_255.21,South,255.11422348253654,488.05999755859375,,,,,
S_255.06_255.21,South,255.11475378903475,488.1099853515625,,,,,
S_255.06_255.21,South,255.11479166435473,488.1099853515625,,,,,
S_255.06_255.21,South,255.11513257691354,488.1099853515625,,,,,
N_255.09_255.24,North,255.1151893939394,488.42999267578125,,,,,
S_255.06_255.21,South,255.11556818066222,488.0899963378906,,,,,
N_255.09_255.24,North,255.11562500057798,488.4200134277344,,,,,
N_255.09_255.24,North,255.11611742308645,488.4599914550781,,,,,
N_255.09_255.24,North,255.11681818297416,488.5299987792969,,,,,
N_255.09_255.24,North,255.1175568181818,488.55999755859375,,,,,
S_255.06_255.21,South,255.11759469812566,487.9700012207031,,,,,
N_255.09_255.24,North,255.1181060594501,488.55999755859375,,,,,
S_255.06_255.21,South,255.11827651746344,488.0299987792969,,,,,
S_255.06_255.21,South,255.1189583310214,488.1199951171875,,,,,
S_255.06_255.21,South,255.1191856060606,488.1400146484375,,,,,
S_255.06_255.21,South,255.11992424126828,488.2399902,,,,,
N_255.09_255.24,North,255.12007575815375,488.5899963378906,,,,,
N_255.09_255.24,North,255.12295454545455,488.6600036621094,,,,,
N_255.09_255.24,North,255.12982954603254,488.6600036621094,,,,,
N_255.09_255.24,North,255.13185606060605,488.70001220703125,,,,,
N_255.09_255.24,North,255.13248106118405,488.70001220703125,,,,,
N_255.09_255.24,North,255.13299242424242,488.69000244140625,,,,,
N_255.09_255.24,North,255.1337310594501,488.7200012207031,,,,,
N_255.09_255.24,North,255.13448863520767,488.7200012207031,,,,,
N_255.09_255.24,North,255.13560606118403,488.75,,,,,
N_255.09_255.24,North,255.13831439509536,488.75,,,,,
N_255.09_255.24,North,255.1396780279911,488.80999755859375,,,,,
N_255.09_255.24,North,255.1404545442986,488.7600098,,,,,
N_255.09_255.24,North,255.14066287878788,488.7600098,,,,,
N_255.09_255.24,North,255.14119317950625,488.7799987792969,,,,,
N_255.09_255.24,North,255.14568181818183,488.7799987792969,,,,,
N_255.09_255.24,North,255.1463636375196,488.75,,,,,
N_255.09_255.24,North,255.14787878903476,488.7200012207031,,,,,
N_255.09_255.24,North,255.14865530534223,488.75,,,,,
N_255.09_255.24,North,255.1494128810998,488.7200012207031,,,,,
N_255.09_255.24,North,255.15089015151514,488.7200012207031,,,,,
N_255.09_255.24,North,255.15174242424243,488.69000244140625,,,,,
N_255.09_255.24,North,255.15312499768805,488.7200012207031,,,,,
N_255.09_255.24,North,255.1536553041863,488.6700134277344,,,,,
N_255.09_255.24,North,255.15388257344563,488.6700134277344,,,,,
N_255.09_255.24,North,255.15462121443315,488.7200012207031,,,,,
N_255.09_255.24,North,255.15537879019072,488.6600036621094,,,,,
N_255.09_255.24,North,255.1561174253984,488.6199951171875,,,,,
N_255.09_255.24,North,255.15685606060606,488.6099853515625,,,,,
N_255.09_255.24,North,255.15835227157132,488.6199951171875,,,,,
N_255.09_255.24,North,255.15846590909092,488.6099853515625,,,,,
N_255.09_255.24,North,255.15869318413013,488.6000061035156,,,,,
N_255.09_255.24,North,255.1589583344893,488.57000732421875,,,,,
N_255.09_255.24,North,255.16058712352407,488.54998779296875,,,,,
N_255.09_255.24,North,255.16089014920323,488.5100098,,,,,
N_255.09_255.24,North,255.16134469928164,488.4700012207031,,,,,
N_255.09_255.24,North,255.1620833344893,488.5,,,,,
N_255.09_255.24,North,255.16284091024687,488.4700012207031,,,,,
N_255.09_255.24,North,255.16329545454545,488.4200134277344,,,,,
N_255.09_255.24,North,255.16357954545455,488.3900146484375,,,,,
N_255.09_255.24,North,255.1643181806622,488.3999938964844,,,,,
N_255.09_255.24,North,255.16456439625134,488.3699951171875,,,,,
N_255.09_255.24,North,255.1647348496408,488.3299865722656,,,,,
N_255.09_255.24,North,255.16507575641978,488.32000732421875,,,,,
N_255.09_255.24,North,255.1652083344893,488.32000732421875,,,,,
N_255.09_255.24,North,255.16549242539838,488.3299865722656,,,,,
N_255.09_255.24,North,255.16655303261498,488.2799987792969,,,,,
N_255.09_255.24,North,255.16731060837256,488.2799987792969,,,,,
N_255.09_255.24,North,255.1676325746016,488.25,,,,,
N_255.09_255.24,North,255.1680492435802,488.2399902,,,,,
N_255.09_255.24,North,255.16810605945008,488.2399902,,,,,
N_255.09_255.24,North,255.1682007564198,488.2399902,,,,,
N_255.09_255.24,North,255.1688068193378,488.2300109863281,,,,,
N_255.09_255.24,North,255.16954545454547,488.25,,,,,
N_255.09_255.24,North,255.17028408975312,488.19000244140625,,,,,
N_255.09_255.24,North,255.17051136479233,488.19000244140625,,,,,
N_255.09_255.24,North,255.1710416655107,488.19000244140625,,,,,
N_255.09_255.24,North,255.17178030071838,488.17999267578125,,,,,
N_255.09_255.24,North,255.17244317950625,488.19000244140625,,,,,
N_255.09_255.24,North,255.17340908975314,488.1600036621094,,,,,
N_255.09_255.24,North,255.1743560594501,488.1700134277344,,,,,
N_255.09_255.24,North,255.17532196969697,488.1400146484375,,,,,
N_255.09_255.24,North,255.17628787994386,488.1199951171875,,,,,
N_255.09_255.24,North,255.17678030534225,488.0899963378906,,,,,
N_255.09_255.24,North,255.1777083344893,488.1000061035156,,,,,
N_255.09_255.24,North,255.17907196738503,488.07000732421875,,,,,
N_255.09_255.24,North,255.17998106176202,487.9899902,,,,,
N_255.09_255.24,North,255.18015151515152,487.9899902,,,,,
N_255.09_255.24,North,255.1804166655107,487.9800109863281,,,,,
N_255.09_255.24,North,255.1807386375196,487.9800109863281,,,,,
N_255.09_255.24,North,255.18111742539838,487.9899902,,,,,
N_255.09_255.24,North,255.18159091024688,488.0199890136719,,,,,
N_255.09_255.24,North,255.18178030418628,488.0299987792969,,,,,
N_255.09_255.24,North,255.1829734836925,488,,,,,
N_255.09_255.24,North,255.18303030534224,488,,,,,
N_255.09_255.24,North,255.1835227249608,488.0799865722656,,,,,
N_255.09_255.24,North,255.1837121189002,488.0899963378906,,,,,
N_255.09_255.24,North,255.1844318193378,488.05999755859375,,,,,
N_255.09_255.24,North,255.18446969465776,488.05999755859375,,,,,
N_255.09_255.24,North,255.18450757575758,488.05999755859375,,,,,
N_255.09_255.24,North,255.18496212005616,488.0899963378906,,,,,
N_255.09_255.24,North,255.18520833564529,488.1499938964844,,,,,
N_255.09_255.24,North,255.18585227388326,488.25,,,,,
N_255.09_255.24,North,255.18820075757577,488.29998779296875,,,,,
N_255.09_255.24,North,255.18880682049377,488.3399963378906,,,,,
N_255.09_255.24,North,255.18893939856326,488.3500061035156,,,,,
N_255.09_255.24,North,255.18929924011232,488.3500061035156,,,,,
N_255.09_255.24,North,255.1904166689786,488.3999938964844,,,,,
N_255.09_255.24,North,255.19115529840644,488.3699951171875,,,,,
N_255.09_255.24,North,255.19123106060607,488.3699951171875,,,,,
N_255.09_255.24,North,255.19140151977538,488.3800048828125,,,,,
N_255.09_255.24,North,255.1926136340517,488.4200134277344,,,,,
N_255.09_255.24,North,255.19268939625132,488.4200134277344,,,,,
N_255.09_255.24,North,255.1928409090909,488.4200134277344,,,,,
N_255.09_255.24,North,255.19318181586988,488.3900146484375,,,,,
N_255.09_255.24,North,255.19335227503922,488.3900146484375,,,,,
N_255.09_255.24,North,255.1936742470481,488.3900146484375,,,,,
N_255.09_255.24,North,255.19428029840643,488.4100036621094,,,,,
N_255.09_255.24,North,255.1955492401123,488.4100036621094,,,,,
N_255.09_255.24,North,255.19659090677897,488.44000244140625,,,,,
N_255.09_255.24,North,255.19687499768807,488.44000244140625,,,,,
N_255.09_255.24,North,255.19702651052765,488.44000244140625,,,,,
N_255.09_255.24,North,255.19706439162746,488.44000244140625,,,,,
N_255.09_255.24,North,255.19715908859715,488.44000244140625,,,,,
N_255.09_255.24,North,255.1975568228057,488.45001220703125,,,,,
N_255.09_255.24,North,255.1977462167451,488.4599914550781,,,,,
N_255.09_255.24,North,255.19804924242425,488.4800109863281,,,,,
N_255.09_255.24,North,255.19837121443317,488.4899902,,,,,
N_255.09_255.24,North,255.19852272727272,488.5,,,,,
N_255.09_255.24,North,255.19859848947237,488.5,,,,,
N_255.09_255.24,North,255.19922348716042,488.5299987792969,,,,,
N_255.09_255.24,North,255.2000378787879,488.5,,,,,
N_255.09_255.24,North,255.20047348253655,488.5199890136719,,,,,
N_255.09_255.24,North,255.2006818228057,488.5299987792969,,,,,
N_255.09_255.24,North,255.20096591371478,488.54998779296875,,,,,
N_255.09_255.24,North,255.20136363636365,488.5899963378906,,,,,
N_255.09_255.24,North,255.20142045223352,488.5899963378906,,,,,
N_255.09_255.24,North,255.20143939856328,488.5899963378906,,,,,
N_255.09_255.24,North,255.20149621443315,488.5899963378906,,,,,
N_255.09_255.24,North,255.20193181818183,488.6000061035156,,,,,
N_255.09_255.24,North,255.20215909322104,488.6199951171875,,,,,
N_255.09_255.24,North,255.20242423780036,488.6499938964844,,,,,
N_255.09_255.24,North,255.20289772264886,488.69000244140625,,,,,
N_255.09_255.24,North,255.20293560374867,488.69000244140625,,,,,
N_255.09_255.24,North,255.20435605829414,488.69000244140625,,,,,
N_255.09_255.24,North,255.20437500462387,488.69000244140625,,,,,
N_255.09_255.24,North,255.20484848947237,488.6600036621094,,,,,
N_255.09_255.24,North,255.20509469928163,488.6400146484375,,,,,
N_255.09_255.24,North,255.20534090909092,488.6199951171875,,,,,
N_255.09_255.24,North,255.2058143939394,488.6199951171875,,,,,
N_255.09_255.24,North,255.2058143939394,488.6300048828125,,,,,
N_255.09_255.24,North,255.20630681355794,488.6199951171875,,,,,
N_255.09_255.24,North,255.2065530349269,488.6099853515625,,,,,
N_255.09_255.24,North,255.20679924473617,488.6000061035156,,,,,
N_255.09_255.24,North,255.2072537832549,488.5899963378906,,,,,
N_255.09_255.24,North,255.20727272958467,488.5899963378906,,,,,
N_255.09_255.24,North,255.20732954545454,488.5899963378906,,,,,
N_255.09_255.24,North,255.20776514920323,488.5799865722656,,,,,
N_255.09_255.24,North,255.2086931841301,488.6199951171875,,,,,
N_255.09_255.24,North,255.20873106522993,488.6199951171875,,,,,
N_255.09_255.24,North,255.20882576219964,488.6199951171875,,,,,
N_255.09_255.24,North,255.20971590446703,488.6099853515625,,,,,
N_255.09_255.24,North,255.2101515197754,488.6499938964844,,,,,
N_255.09_255.24,North,255.21018938931553,488.6499938964844,,,,,
N_255.09_255.24,North,255.21022727041534,488.6499938964844,,,,,
N_255.09_255.24,North,255.21030303261497,488.6499938964844,,,,,
N_255.09_255.24,North,255.21068182049376,488.6199951171875,,,,,
N_255.09_255.24,North,255.21310606060607,488.6199951171875,,,,,
N_255.09_255.24,North,255.21446969928164,488.5899963378906,,,,,
N_255.09_255.24,North,255.21462121212122,488.5899963378906,,,,,
N_255.09_255.24,North,255.21535985310874,488.5400085449219,,,,,
N_255.09_255.24,North,255.21554924704813,488.5400085449219,,,,,
N_255.09_255.24,North,255.21590908859716,488.4800109863281,,,,,
N_255.09_255.24,North,255.21604166666668,488.4700012207031,,,,,
N_255.09_255.24,North,255.21683712352407,488.5299987792969,,,,,
N_255.09_255.24,North,255.2170075711337,488.5299987792969,,,,,
N_255.09_255.24,North,255.21734848947236,488.5299987792969,,,,,
N_255.09_255.24,North,255.21750000231194,488.5199890136719,,,,,
N_255.09_255.24,North,255.21755681818183,488.5100098,,,,,
N_255.09_255.24,North,255.21778409322104,488.5,,,,,
N_255.09_255.24,North,255.21797348716044,488.4800109863281,,,,,
N_255.09_255.24,North,255.21895833795722,488.4599914550781,,,,,
N_255.09_255.24,North,255.21903408859717,488.45001220703125,,,,,
N_255.09_255.24,North,255.21926136363638,488.44000244140625,,,,,
N_255.09_255.24,North,255.2194318228057,488.42999267578125,,,,,
N_255.09_255.24,North,255.22024621443316,488.3999938964844,,,,,
S_255.22_255.50,South,255.22030303030755,488.8299865722656,,,,,
N_255.09_255.24,North,255.2204166620428,488.3800048828125,,,,,
N_255.09_255.24,North,255.22049242424242,488.3699951171875,,,,,
N_255.09_255.24,North,255.22075758038144,488.3399963378906,,,,,
S_255.22_255.50,South,255.2210227272908,488.3999938964844,,,,,
N_255.09_255.24,North,255.22123106522994,488.2799987792969,,,,,
N_255.09_255.24,North,255.22138257806952,488.2699890136719,,,,,
N_255.09_255.24,North,255.22168560374868,488.30999755859375,,,,,
N_255.09_255.24,North,255.22196969465776,488.3599853515625,,,,,
N_255.09_255.24,North,255.22225378556686,488.3399963378906,,,,,
N_255.09_255.24,North,255.22234848253655,488.3299865722656,,,,,
S_255.22_255.50,South,255.22244318174594,488.5,,,,,
N_255.09_255.24,North,255.22268938931552,488.30999755859375,,,,,
N_255.09_255.24,North,255.22284091371478,488.32000732421875,,,,,
N_255.09_255.24,North,255.22312500462388,488.3699951171875,,,,,
S_255.22_255.50,South,255.22314393946618,488.7200012207031,,,,,
N_255.09_255.24,North,255.22342803030304,488.42999267578125,,,,,
N_255.09_255.24,North,255.22380681818183,488.4200134277344,,,,,
N_255.09_255.24,North,255.22416667129053,488.4100036621094,,,,,
N_255.09_255.24,North,255.22429923780038,488.4200134277344,,,,,
N_255.09_255.24,North,255.2245643939394,488.44000244140625,,,,,
N_255.09_255.24,North,255.22490530071838,488.44000244140625,,,,,
N_255.09_255.24,North,255.22526515382708,488.3999938964844,,,,,
S_255.22_255.50,South,255.2260037880233,488.54998779296875,,,,,
S_255.22_255.50,South,255.2264393939394,488.6600036621094,,,,,
S_255.22_255.50,South,255.22670454574353,488.79998779296875,,,,,
N_255.09_255.24,North,255.22672348947236,488.4200134277344,,,,,
N_255.09_255.24,North,255.22674242424242,488.4200134277344,,,,,
N_255.09_255.24,North,255.22710227735115,488.42999267578125,,,,,
N_255.09_255.24,North,255.22721590909092,488.44000244140625,,,,,
N_255.09_255.24,North,255.22744318413012,488.45001220703125,,,,,
